order_id,order_date,order_hour,category,item_name,price,item_order_count,total_spend,category_total_orders,category_total_revenue,category_avg_price
4010,2023-03-09,13,Asian,Salmon Roll,14.95,324,61.8,3470,46720.65,13.464164265129684
4011,2023-03-09,13,American,Mac & Cheese,7.0,463,7.0,2734,28237.75,10.3283650329188
4012,2023-03-09,13,American,Hot Dog,9.0,257,39.5,2734,28237.75,10.3283650329188
4012,2023-03-09,13,Italian,Spaghetti,14.5,367,39.5,2948,49462.7,16.7783921302578
4012,2023-03-09,13,American,Mac & Cheese,7.0,463,39.5,2734,28237.75,10.3283650329188
4012,2023-03-09,13,Asian,Potstickers,9.0,205,39.5,3470,46720.65,13.464164265129684
4013,2023-03-09,13,American,Hamburger,12.95,622,27.45,2734,28237.75,10.3283650329188
4013,2023-03-09,13,Italian,Spaghetti,14.5,367,27.45,2948,49462.7,16.7783921302578
4014,2023-03-09,13,American,Hamburger,12.95,622,134.8,2734,28237.75,10.3283650329188
4014,2023-03-09,13,American,Cheeseburger,13.95,583,134.8,2734,28237.75,10.3283650329188
4014,2023-03-09,13,American,Veggie Burger,10.5,238,134.8,2734,28237.75,10.3283650329188
4014,2023-03-09,13,Asian,Tofu Pad Thai,14.5,562,134.8,3470,46720.65,13.464164265129684
4014,2023-03-09,13,Asian,Pork Ramen,17.95,360,134.8,3470,46720.65,13.464164265129684
4014,2023-03-09,13,Mexican,Chicken Burrito,12.95,455,134.8,2945,34796.799999999996,11.815551782682512
4014,2023-03-09,13,Italian,Mushroom Ravioli,15.5,359,134.8,2948,49462.7,16.7783921302578
4014,2023-03-09,13,Asian,Edamame,5.0,620,134.8,3470,46720.65,13.464164265129684
4014,2023-03-09,13,Mexican,Cheese Quesadillas,10.5,233,134.8,2945,34796.799999999996,11.815551782682512
4014,2023-03-09,13,American,Mac & Cheese,7.0,463,134.8,2734,28237.75,10.3283650329188
4014,2023-03-09,13,Mexican,Chips & Salsa,7.0,461,134.8,2945,34796.799999999996,11.815551782682512
4014,2023-03-09,13,American,French Fries,7.0,571,134.8,2734,28237.75,10.3283650329188
4015,2023-03-09,14,American,Hamburger,12.95,622,69.9,2734,28237.75,10.3283650329188
4015,2023-03-09,14,Mexican,Steak Tacos,13.95,214,69.9,2945,34796.799999999996,11.815551782682512
4015,2023-03-09,14,Asian,Tofu Pad Thai,14.5,562,69.9,3470,46720.65,13.464164265129684
4015,2023-03-09,14,Italian,Spaghetti,14.5,367,69.9,2948,49462.7,16.7783921302578
4015,2023-03-09,14,American,Mac & Cheese,7.0,463,69.9,2734,28237.75,10.3283650329188
4015,2023-03-09,14,Mexican,Chips & Salsa,7.0,461,69.9,2945,34796.799999999996,11.815551782682512
4016,2023-03-09,14,Mexican,Chips & Salsa,7.0,461,16.0,2945,34796.799999999996,11.815551782682512
4016,2023-03-09,14,Asian,Potstickers,9.0,205,16.0,3470,46720.65,13.464164265129684
4017,2023-03-09,14,Asian,Korean Beef Bowl,17.95,588,17.95,3470,46720.65,13.464164265129684
4018,2023-03-09,14,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
4019,2023-03-09,14,Asian,Korean Beef Bowl,17.95,588,17.95,3470,46720.65,13.464164265129684
4020,2023-03-09,15,Mexican,Chips & Guacamole,9.0,237,18.0,2945,34796.799999999996,11.815551782682512
4020,2023-03-09,15,Mexican,Chips & Guacamole,9.0,237,18.0,2945,34796.799999999996,11.815551782682512
4021,2023-03-09,15,American,Veggie Burger,10.5,238,59.349999999999994,2734,28237.75,10.3283650329188
4021,2023-03-09,15,Asian,Pork Ramen,17.95,360,59.349999999999994,3470,46720.65,13.464164265129684
4021,2023-03-09,15,Asian,Pork Ramen,17.95,360,59.349999999999994,3470,46720.65,13.464164265129684
4021,2023-03-09,15,Mexican,Chicken Burrito,12.95,455,59.349999999999994,2945,34796.799999999996,11.815551782682512
4022,2023-03-09,16,American,Mac & Cheese,7.0,463,24.95,2734,28237.75,10.3283650329188
4022,2023-03-09,16,Italian,Chicken Parmesan,17.95,364,24.95,2948,49462.7,16.7783921302578
4023,2023-03-09,16,Italian,Fettuccine Alfredo,14.5,249,35.45,2948,49462.7,16.7783921302578
4023,2023-03-09,16,Mexican,Chicken Torta,11.95,379,35.45,2945,34796.799999999996,11.815551782682512
4023,2023-03-09,16,Mexican,Chips & Guacamole,9.0,237,35.45,2945,34796.799999999996,11.815551782682512
4024,2023-03-09,16,Asian,Tofu Pad Thai,14.5,562,14.5,3470,46720.65,13.464164265129684
4025,2023-03-09,16,American,Hot Dog,9.0,257,39.9,2734,28237.75,10.3283650329188
4025,2023-03-09,16,Mexican,Chicken Burrito,12.95,455,39.9,2945,34796.799999999996,11.815551782682512
4025,2023-03-09,16,Italian,Meat Lasagna,17.95,273,39.9,2948,49462.7,16.7783921302578
4026,2023-03-09,16,American,Mac & Cheese,7.0,463,24.95,2734,28237.75,10.3283650329188
4026,2023-03-09,16,Italian,Chicken Parmesan,17.95,364,24.95,2948,49462.7,16.7783921302578
4027,2023-03-09,16,Asian,Tofu Pad Thai,14.5,562,46.95,3470,46720.65,13.464164265129684
4027,2023-03-09,16,Italian,Cheese Lasagna,15.5,207,46.95,2948,49462.7,16.7783921302578
4027,2023-03-09,16,Italian,Eggplant Parmesan,16.95,420,46.95,2948,49462.7,16.7783921302578
4028,2023-03-09,17,American,Cheeseburger,13.95,583,13.95,2734,28237.75,10.3283650329188
4029,2023-03-09,17,Italian,Fettuccine Alfredo,14.5,249,31.45,2948,49462.7,16.7783921302578
4029,2023-03-09,17,Italian,Eggplant Parmesan,16.95,420,31.45,2948,49462.7,16.7783921302578
4030,2023-03-09,17,Asian,Orange Chicken,16.5,456,34.45,3470,46720.65,13.464164265129684
4030,2023-03-09,17,Italian,Spaghetti & Meatballs,17.95,470,34.45,2948,49462.7,16.7783921302578
4031,2023-03-09,17,Asian,Orange Chicken,16.5,456,48.95,3470,46720.65,13.464164265129684
4031,2023-03-09,17,Italian,Spaghetti,14.5,367,48.95,2948,49462.7,16.7783921302578
4031,2023-03-09,17,Asian,Korean Beef Bowl,17.95,588,48.95,3470,46720.65,13.464164265129684
4032,2023-03-09,17,Mexican,Steak Torta,13.95,489,20.95,2945,34796.799999999996,11.815551782682512
4032,2023-03-09,17,American,French Fries,7.0,571,20.95,2734,28237.75,10.3283650329188
4033,2023-03-09,17,American,Mac & Cheese,7.0,463,7.0,2734,28237.75,10.3283650329188
4034,2023-03-09,17,Asian,Korean Beef Bowl,17.95,588,47.45,3470,46720.65,13.464164265129684
4034,2023-03-09,17,Italian,Mushroom Ravioli,15.5,359,47.45,2948,49462.7,16.7783921302578
4034,2023-03-09,17,Asian,Edamame,5.0,620,47.45,3470,46720.65,13.464164265129684
4034,2023-03-09,17,Asian,Potstickers,9.0,205,47.45,3470,46720.65,13.464164265129684
4035,2023-03-09,17,Italian,Spaghetti,14.5,367,32.45,2948,49462.7,16.7783921302578
4035,2023-03-09,17,Italian,Chicken Parmesan,17.95,364,32.45,2948,49462.7,16.7783921302578
4036,2023-03-09,17,American,Cheeseburger,13.95,583,47.9,2734,28237.75,10.3283650329188
4036,2023-03-09,17,American,Hot Dog,9.0,257,47.9,2734,28237.75,10.3283650329188
4036,2023-03-09,17,Italian,Spaghetti & Meatballs,17.95,470,47.9,2948,49462.7,16.7783921302578
4036,2023-03-09,17,American,Mac & Cheese,7.0,463,47.9,2734,28237.75,10.3283650329188
4037,2023-03-09,18,American,Hamburger,12.95,622,50.4,2734,28237.75,10.3283650329188
4037,2023-03-09,18,Italian,Spaghetti & Meatballs,17.95,470,50.4,2948,49462.7,16.7783921302578
4037,2023-03-09,18,Italian,Fettuccine Alfredo,14.5,249,50.4,2948,49462.7,16.7783921302578
4037,2023-03-09,18,Asian,Edamame,5.0,620,50.4,3470,46720.65,13.464164265129684
4038,2023-03-09,18,Italian,Shrimp Scampi,19.95,239,28.95,2948,49462.7,16.7783921302578
4038,2023-03-09,18,Asian,Potstickers,9.0,205,28.95,3470,46720.65,13.464164265129684
4039,2023-03-09,18,Mexican,Steak Burrito,14.95,354,14.95,2945,34796.799999999996,11.815551782682512
4040,2023-03-09,18,Asian,California Roll,11.95,355,26.9,3470,46720.65,13.464164265129684
4040,2023-03-09,18,Mexican,Steak Burrito,14.95,354,26.9,2945,34796.799999999996,11.815551782682512
4041,2023-03-09,18,Asian,Orange Chicken,16.5,456,16.5,3470,46720.65,13.464164265129684
4042,2023-03-09,18,American,Cheeseburger,13.95,583,29.45,2734,28237.75,10.3283650329188
4042,2023-03-09,18,Italian,Mushroom Ravioli,15.5,359,29.45,2948,49462.7,16.7783921302578
4043,2023-03-09,18,American,Hamburger,12.95,622,12.95,2734,28237.75,10.3283650329188
4044,2023-03-09,18,Asian,Orange Chicken,16.5,456,27.0,3470,46720.65,13.464164265129684
4044,2023-03-09,18,American,Veggie Burger,10.5,238,27.0,2734,28237.75,10.3283650329188
4045,2023-03-09,19,Asian,California Roll,11.95,355,23.9,3470,46720.65,13.464164265129684
4045,2023-03-09,19,Mexican,Chicken Torta,11.95,379,23.9,2945,34796.799999999996,11.815551782682512
4046,2023-03-09,19,American,Cheeseburger,13.95,583,31.9,2734,28237.75,10.3283650329188
4046,2023-03-09,19,Asian,Korean Beef Bowl,17.95,588,31.9,3470,46720.65,13.464164265129684
4047,2023-03-09,19,American,Hot Dog,9.0,257,9.0,2734,28237.75,10.3283650329188
4048,2023-03-09,19,Mexican,Chicken Tacos,11.95,123,53.4,2945,34796.799999999996,11.815551782682512
4048,2023-03-09,19,Asian,Tofu Pad Thai,14.5,562,53.4,3470,46720.65,13.464164265129684
4048,2023-03-09,19,Asian,Korean Beef Bowl,17.95,588,53.4,3470,46720.65,13.464164265129684
4048,2023-03-09,19,Asian,Potstickers,9.0,205,53.4,3470,46720.65,13.464164265129684
4049,2023-03-09,20,Mexican,Chicken Tacos,11.95,123,44.849999999999994,2945,34796.799999999996,11.815551782682512
4049,2023-03-09,20,Italian,Spaghetti & Meatballs,17.95,470,44.849999999999994,2948,49462.7,16.7783921302578
4049,2023-03-09,20,Mexican,Steak Burrito,14.95,354,44.849999999999994,2945,34796.799999999996,11.815551782682512
4050,2023-03-09,20,Italian,Spaghetti,14.5,367,14.5,2948,49462.7,16.7783921302578
4051,2023-03-09,20,American,Hamburger,12.95,622,41.45,2734,28237.75,10.3283650329188
4051,2023-03-09,20,Asian,Orange Chicken,16.5,456,41.45,3470,46720.65,13.464164265129684
4051,2023-03-09,20,Asian,Edamame,5.0,620,41.45,3470,46720.65,13.464164265129684
4051,2023-03-09,20,American,French Fries,7.0,571,41.45,2734,28237.75,10.3283650329188
4052,2023-03-09,20,Asian,Tofu Pad Thai,14.5,562,29.0,3470,46720.65,13.464164265129684
4052,2023-03-09,20,Italian,Spaghetti,14.5,367,29.0,2948,49462.7,16.7783921302578
4053,2023-03-09,21,Mexican,Chicken Burrito,12.95,455,12.95,2945,34796.799999999996,11.815551782682512
4054,2023-03-09,21,Mexican,Cheese Quesadillas,10.5,233,10.5,2945,34796.799999999996,11.815551782682512
4055,2023-03-09,21,Mexican,Steak Tacos,13.95,214,25.95,2945,34796.799999999996,11.815551782682512
4055,2023-03-09,21,Asian,Edamame,5.0,620,25.95,3470,46720.65,13.464164265129684
4055,2023-03-09,21,Mexican,Chips & Salsa,7.0,461,25.95,2945,34796.799999999996,11.815551782682512
4056,2023-03-10,11,Asian,Tofu Pad Thai,14.5,562,51.4,3470,46720.65,13.464164265129684
4056,2023-03-10,11,Asian,Korean Beef Bowl,17.95,588,51.4,3470,46720.65,13.464164265129684
4056,2023-03-10,11,Mexican,Chicken Torta,11.95,379,51.4,2945,34796.799999999996,11.815551782682512
4056,2023-03-10,11,American,French Fries,7.0,571,51.4,2734,28237.75,10.3283650329188
4057,2023-03-10,11,American,Hamburger,12.95,622,30.9,2734,28237.75,10.3283650329188
4057,2023-03-10,11,Asian,Korean Beef Bowl,17.95,588,30.9,3470,46720.65,13.464164265129684
4058,2023-03-10,11,Asian,Tofu Pad Thai,14.5,562,39.45,3470,46720.65,13.464164265129684
4058,2023-03-10,11,Italian,Spaghetti & Meatballs,17.95,470,39.45,2948,49462.7,16.7783921302578
4058,2023-03-10,11,American,French Fries,7.0,571,39.45,2734,28237.75,10.3283650329188
4059,2023-03-10,12,American,Veggie Burger,10.5,238,10.5,2734,28237.75,10.3283650329188
4060,2023-03-10,12,American,Hot Dog,9.0,257,40.95,2734,28237.75,10.3283650329188
4060,2023-03-10,12,Asian,Pork Ramen,17.95,360,40.95,3470,46720.65,13.464164265129684
4060,2023-03-10,12,American,Mac & Cheese,7.0,463,40.95,2734,28237.75,10.3283650329188
4060,2023-03-10,12,Mexican,Chips & Salsa,7.0,461,40.95,2945,34796.799999999996,11.815551782682512
4061,2023-03-10,12,American,Cheeseburger,13.95,583,13.95,2734,28237.75,10.3283650329188
4062,2023-03-10,12,Italian,Spaghetti & Meatballs,17.95,470,17.95,2948,49462.7,16.7783921302578
4063,2023-03-10,12,Asian,Korean Beef Bowl,17.95,588,40.9,3470,46720.65,13.464164265129684
4063,2023-03-10,12,Asian,Pork Ramen,17.95,360,40.9,3470,46720.65,13.464164265129684
4063,2023-03-10,12,Asian,Edamame,5.0,620,40.9,3470,46720.65,13.464164265129684
4064,2023-03-10,12,American,Veggie Burger,10.5,238,108.3,2734,28237.75,10.3283650329188
4064,2023-03-10,12,Italian,Spaghetti,14.5,367,108.3,2948,49462.7,16.7783921302578
4064,2023-03-10,12,Asian,Korean Beef Bowl,17.95,588,108.3,3470,46720.65,13.464164265129684
4064,2023-03-10,12,Mexican,Chicken Burrito,12.95,455,108.3,2945,34796.799999999996,11.815551782682512
4064,2023-03-10,12,Asian,Edamame,5.0,620,108.3,3470,46720.65,13.464164265129684
4064,2023-03-10,12,Asian,Edamame,5.0,620,108.3,3470,46720.65,13.464164265129684
4064,2023-03-10,12,Mexican,Steak Burrito,14.95,354,108.3,2945,34796.799999999996,11.815551782682512
4064,2023-03-10,12,Mexican,Cheese Quesadillas,10.5,233,108.3,2945,34796.799999999996,11.815551782682512
4064,2023-03-10,12,Italian,Eggplant Parmesan,16.95,420,108.3,2948,49462.7,16.7783921302578
4065,2023-03-10,12,Mexican,Chips & Salsa,7.0,461,7.0,2945,34796.799999999996,11.815551782682512
4066,2023-03-10,12,Asian,Orange Chicken,16.5,456,16.5,3470,46720.65,13.464164265129684
4067,2023-03-10,12,Italian,Chicken Parmesan,17.95,364,17.95,2948,49462.7,16.7783921302578
4068,2023-03-10,12,Asian,Orange Chicken,16.5,456,55.4,3470,46720.65,13.464164265129684
4068,2023-03-10,12,American,Hot Dog,9.0,257,55.4,2734,28237.75,10.3283650329188
4068,2023-03-10,12,Asian,California Roll,11.95,355,55.4,3470,46720.65,13.464164265129684
4068,2023-03-10,12,Italian,Chicken Parmesan,17.95,364,55.4,2948,49462.7,16.7783921302578
4069,2023-03-10,13,Italian,Spaghetti & Meatballs,17.95,470,17.95,2948,49462.7,16.7783921302578
4070,2023-03-10,13,Asian,Tofu Pad Thai,14.5,562,30.0,3470,46720.65,13.464164265129684
4070,2023-03-10,13,Italian,Mushroom Ravioli,15.5,359,30.0,2948,49462.7,16.7783921302578
4071,2023-03-10,13,Asian,Tofu Pad Thai,14.5,562,14.5,3470,46720.65,13.464164265129684
4072,2023-03-10,13,American,Cheeseburger,13.95,583,64.35,2734,28237.75,10.3283650329188
4072,2023-03-10,13,Asian,Tofu Pad Thai,14.5,562,64.35,3470,46720.65,13.464164265129684
4072,2023-03-10,13,Italian,Meat Lasagna,17.95,273,64.35,2948,49462.7,16.7783921302578
4072,2023-03-10,13,Italian,Chicken Parmesan,17.95,364,64.35,2948,49462.7,16.7783921302578
4073,2023-03-10,13,Italian,Spaghetti & Meatballs,17.95,470,49.849999999999994,2948,49462.7,16.7783921302578
4073,2023-03-10,13,Mexican,Steak Burrito,14.95,354,49.849999999999994,2945,34796.799999999996,11.815551782682512
4073,2023-03-10,13,Italian,Eggplant Parmesan,16.95,420,49.849999999999994,2948,49462.7,16.7783921302578
4074,2023-03-10,13,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
4075,2023-03-10,13,Mexican,Chips & Salsa,7.0,461,7.0,2945,34796.799999999996,11.815551782682512
4076,2023-03-10,13,American,Hamburger,12.95,622,30.9,2734,28237.75,10.3283650329188
4076,2023-03-10,13,Italian,Spaghetti & Meatballs,17.95,470,30.9,2948,49462.7,16.7783921302578
4077,2023-03-10,13,American,Veggie Burger,10.5,238,134.25,2734,28237.75,10.3283650329188
4077,2023-03-10,13,Asian,Tofu Pad Thai,14.5,562,134.25,3470,46720.65,13.464164265129684
4077,2023-03-10,13,Asian,Korean Beef Bowl,17.95,588,134.25,3470,46720.65,13.464164265129684
4077,2023-03-10,13,Italian,Meat Lasagna,17.95,273,134.25,2948,49462.7,16.7783921302578
4077,2023-03-10,13,Italian,Mushroom Ravioli,15.5,359,134.25,2948,49462.7,16.7783921302578
4077,2023-03-10,13,Mexican,Steak Torta,13.95,489,134.25,2945,34796.799999999996,11.815551782682512
4077,2023-03-10,13,Italian,Shrimp Scampi,19.95,239,134.25,2948,49462.7,16.7783921302578
4077,2023-03-10,13,American,French Fries,7.0,571,134.25,2734,28237.75,10.3283650329188
4077,2023-03-10,13,Italian,Eggplant Parmesan,16.95,420,134.25,2948,49462.7,16.7783921302578
4078,2023-03-10,14,Italian,Spaghetti & Meatballs,17.95,470,57.849999999999994,2948,49462.7,16.7783921302578
4078,2023-03-10,14,Asian,Korean Beef Bowl,17.95,588,57.849999999999994,3470,46720.65,13.464164265129684
4078,2023-03-10,14,Asian,Edamame,5.0,620,57.849999999999994,3470,46720.65,13.464164265129684
4078,2023-03-10,14,Italian,Eggplant Parmesan,16.95,420,57.849999999999994,2948,49462.7,16.7783921302578
4079,2023-03-10,14,American,Hamburger,12.95,622,12.95,2734,28237.75,10.3283650329188
4080,2023-03-10,14,Asian,Tofu Pad Thai,14.5,562,23.5,3470,46720.65,13.464164265129684
4080,2023-03-10,14,Asian,Potstickers,9.0,205,23.5,3470,46720.65,13.464164265129684
4081,2023-03-10,14,American,Mac & Cheese,7.0,463,7.0,2734,28237.75,10.3283650329188
4082,2023-03-10,14,American,Hamburger,12.95,622,27.9,2734,28237.75,10.3283650329188
4082,2023-03-10,14,Asian,Salmon Roll,14.95,324,27.9,3470,46720.65,13.464164265129684
4083,2023-03-10,14,Asian,Tofu Pad Thai,14.5,562,41.45,3470,46720.65,13.464164265129684
4083,2023-03-10,14,Italian,Shrimp Scampi,19.95,239,41.45,2948,49462.7,16.7783921302578
4083,2023-03-10,14,American,French Fries,7.0,571,41.45,2734,28237.75,10.3283650329188
4084,2023-03-10,14,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
4085,2023-03-10,14,Italian,Mushroom Ravioli,15.5,359,15.5,2948,49462.7,16.7783921302578
4086,2023-03-10,15,Italian,Cheese Lasagna,15.5,207,22.5,2948,49462.7,16.7783921302578
4086,2023-03-10,15,American,French Fries,7.0,571,22.5,2734,28237.75,10.3283650329188
4087,2023-03-10,15,Asian,Orange Chicken,16.5,456,38.0,3470,46720.65,13.464164265129684
4087,2023-03-10,15,Italian,Spaghetti,14.5,367,38.0,2948,49462.7,16.7783921302578
4087,2023-03-10,15,American,Mac & Cheese,7.0,463,38.0,2734,28237.75,10.3283650329188
4088,2023-03-10,15,Asian,Salmon Roll,14.95,324,23.95,3470,46720.65,13.464164265129684
4088,2023-03-10,15,Asian,Potstickers,9.0,205,23.95,3470,46720.65,13.464164265129684
4089,2023-03-10,16,Mexican,Chicken Tacos,11.95,123,49.849999999999994,2945,34796.799999999996,11.815551782682512
4089,2023-03-10,16,Italian,Spaghetti & Meatballs,17.95,470,49.849999999999994,2948,49462.7,16.7783921302578
4089,2023-03-10,16,Mexican,Chicken Burrito,12.95,455,49.849999999999994,2945,34796.799999999996,11.815551782682512
4089,2023-03-10,16,Mexican,Chips & Salsa,7.0,461,49.849999999999994,2945,34796.799999999996,11.815551782682512
4090,2023-03-10,16,American,Cheeseburger,13.95,583,20.95,2734,28237.75,10.3283650329188
4090,2023-03-10,16,American,Mac & Cheese,7.0,463,20.95,2734,28237.75,10.3283650329188
4091,2023-03-10,16,Italian,Fettuccine Alfredo,14.5,249,21.5,2948,49462.7,16.7783921302578
4091,2023-03-10,16,American,French Fries,7.0,571,21.5,2734,28237.75,10.3283650329188
4092,2023-03-10,16,Italian,Spaghetti & Meatballs,17.95,470,32.45,2948,49462.7,16.7783921302578
4092,2023-03-10,16,Italian,Fettuccine Alfredo,14.5,249,32.45,2948,49462.7,16.7783921302578
4093,2023-03-10,17,Asian,Tofu Pad Thai,14.5,562,47.95,3470,46720.65,13.464164265129684
4093,2023-03-10,17,Italian,Spaghetti,14.5,367,47.95,2948,49462.7,16.7783921302578
4093,2023-03-10,17,Mexican,Chicken Torta,11.95,379,47.95,2945,34796.799999999996,11.815551782682512
4093,2023-03-10,17,Mexican,Chips & Salsa,7.0,461,47.95,2945,34796.799999999996,11.815551782682512
4094,2023-03-10,17,Asian,Orange Chicken,16.5,456,16.5,3470,46720.65,13.464164265129684
4095,2023-03-10,17,Italian,Cheese Lasagna,15.5,207,15.5,2948,49462.7,16.7783921302578
4096,2023-03-10,17,Mexican,Chips & Guacamole,9.0,237,9.0,2945,34796.799999999996,11.815551782682512
4097,2023-03-10,17,American,Veggie Burger,10.5,238,58.9,2734,28237.75,10.3283650329188
4097,2023-03-10,17,Asian,Korean Beef Bowl,17.95,588,58.9,3470,46720.65,13.464164265129684
4097,2023-03-10,17,Italian,Mushroom Ravioli,15.5,359,58.9,2948,49462.7,16.7783921302578
4097,2023-03-10,17,Asian,Salmon Roll,14.95,324,58.9,3470,46720.65,13.464164265129684
4098,2023-03-10,18,Asian,Korean Beef Bowl,17.95,588,24.95,3470,46720.65,13.464164265129684
4098,2023-03-10,18,Mexican,Chips & Salsa,7.0,461,24.95,2945,34796.799999999996,11.815551782682512
4099,2023-03-10,18,Mexican,Chicken Tacos,11.95,123,26.45,2945,34796.799999999996,11.815551782682512
4099,2023-03-10,18,Italian,Fettuccine Alfredo,14.5,249,26.45,2948,49462.7,16.7783921302578
4100,2023-03-10,18,Asian,Korean Beef Bowl,17.95,588,17.95,3470,46720.65,13.464164265129684
4101,2023-03-10,18,Asian,Pork Ramen,17.95,360,17.95,3470,46720.65,13.464164265129684
4102,2023-03-10,18,Asian,Orange Chicken,16.5,456,27.0,3470,46720.65,13.464164265129684
4102,2023-03-10,18,American,Veggie Burger,10.5,238,27.0,2734,28237.75,10.3283650329188
4103,2023-03-10,19,Asian,Orange Chicken,16.5,456,42.45,3470,46720.65,13.464164265129684
4103,2023-03-10,19,Asian,Edamame,5.0,620,42.45,3470,46720.65,13.464164265129684
4103,2023-03-10,19,Mexican,Steak Torta,13.95,489,42.45,2945,34796.799999999996,11.815551782682512
4103,2023-03-10,19,Mexican,Chips & Salsa,7.0,461,42.45,2945,34796.799999999996,11.815551782682512
4104,2023-03-10,19,American,Mac & Cheese,7.0,463,7.0,2734,28237.75,10.3283650329188
4105,2023-03-10,19,American,Hamburger,12.95,622,63.349999999999994,2734,28237.75,10.3283650329188
4105,2023-03-10,19,Asian,Pork Ramen,17.95,360,63.349999999999994,3470,46720.65,13.464164265129684
4105,2023-03-10,19,Italian,Mushroom Ravioli,15.5,359,63.349999999999994,2948,49462.7,16.7783921302578
4105,2023-03-10,19,Italian,Eggplant Parmesan,16.95,420,63.349999999999994,2948,49462.7,16.7783921302578
4106,2023-03-10,20,Asian,Orange Chicken,16.5,456,28.45,3470,46720.65,13.464164265129684
4106,2023-03-10,20,Asian,California Roll,11.95,355,28.45,3470,46720.65,13.464164265129684
4107,2023-03-10,20,Mexican,Chicken Burrito,12.95,455,27.9,2945,34796.799999999996,11.815551782682512
4107,2023-03-10,20,Asian,Salmon Roll,14.95,324,27.9,3470,46720.65,13.464164265129684
4108,2023-03-10,20,American,Hamburger,12.95,622,53.4,2734,28237.75,10.3283650329188
4108,2023-03-10,20,Italian,Spaghetti & Meatballs,17.95,470,53.4,2948,49462.7,16.7783921302578
4108,2023-03-10,20,Italian,Mushroom Ravioli,15.5,359,53.4,2948,49462.7,16.7783921302578
4108,2023-03-10,20,Mexican,Chips & Salsa,7.0,461,53.4,2945,34796.799999999996,11.815551782682512
4109,2023-03-10,20,American,Cheeseburger,13.95,583,63.8,2734,28237.75,10.3283650329188
4109,2023-03-10,20,Asian,Pork Ramen,17.95,360,63.8,3470,46720.65,13.464164265129684
4109,2023-03-10,20,Italian,Meat Lasagna,17.95,273,63.8,2948,49462.7,16.7783921302578
4109,2023-03-10,20,Mexican,Steak Torta,13.95,489,63.8,2945,34796.799999999996,11.815551782682512
4110,2023-03-10,20,Italian,Spaghetti & Meatballs,17.95,470,55.849999999999994,2948,49462.7,16.7783921302578
4110,2023-03-10,20,Asian,Pork Ramen,17.95,360,55.849999999999994,3470,46720.65,13.464164265129684
4110,2023-03-10,20,Mexican,Chicken Burrito,12.95,455,55.849999999999994,2945,34796.799999999996,11.815551782682512
4110,2023-03-10,20,American,French Fries,7.0,571,55.849999999999994,2734,28237.75,10.3283650329188
4111,2023-03-10,21,Italian,Spaghetti & Meatballs,17.95,470,32.45,2948,49462.7,16.7783921302578
4111,2023-03-10,21,Italian,Fettuccine Alfredo,14.5,249,32.45,2948,49462.7,16.7783921302578
4112,2023-03-10,21,Asian,Orange Chicken,16.5,456,34.0,3470,46720.65,13.464164265129684
4112,2023-03-10,21,American,Veggie Burger,10.5,238,34.0,2734,28237.75,10.3283650329188
4112,2023-03-10,21,American,French Fries,7.0,571,34.0,2734,28237.75,10.3283650329188
4113,2023-03-10,22,Mexican,Chips & Salsa,7.0,461,7.0,2945,34796.799999999996,11.815551782682512
4114,2023-03-10,22,Mexican,Steak Torta,13.95,489,13.95,2945,34796.799999999996,11.815551782682512
4115,2023-03-11,12,Italian,Eggplant Parmesan,16.95,420,16.95,2948,49462.7,16.7783921302578
4116,2023-03-11,12,American,French Fries,7.0,571,7.0,2734,28237.75,10.3283650329188
4117,2023-03-11,12,American,Mac & Cheese,7.0,463,7.0,2734,28237.75,10.3283650329188
4118,2023-03-11,12,Mexican,Steak Burrito,14.95,354,14.95,2945,34796.799999999996,11.815551782682512
4119,2023-03-11,12,Asian,California Roll,11.95,355,11.95,3470,46720.65,13.464164265129684
4120,2023-03-11,12,Asian,California Roll,11.95,355,26.9,3470,46720.65,13.464164265129684
4120,2023-03-11,12,Asian,Salmon Roll,14.95,324,26.9,3470,46720.65,13.464164265129684
4121,2023-03-11,12,Mexican,Chicken Tacos,11.95,123,62.349999999999994,2945,34796.799999999996,11.815551782682512
4121,2023-03-11,12,Italian,Spaghetti,14.5,367,62.349999999999994,2948,49462.7,16.7783921302578
4121,2023-03-11,12,Asian,Korean Beef Bowl,17.95,588,62.349999999999994,3470,46720.65,13.464164265129684
4121,2023-03-11,12,Italian,Meat Lasagna,17.95,273,62.349999999999994,2948,49462.7,16.7783921302578
4122,2023-03-11,12,Italian,Cheese Lasagna,15.5,207,39.45,2948,49462.7,16.7783921302578
4122,2023-03-11,12,American,Mac & Cheese,7.0,463,39.45,2734,28237.75,10.3283650329188
4122,2023-03-11,12,Italian,Eggplant Parmesan,16.95,420,39.45,2948,49462.7,16.7783921302578
4123,2023-03-11,12,Asian,Orange Chicken,16.5,456,144.8,3470,46720.65,13.464164265129684
4123,2023-03-11,12,Mexican,Steak Tacos,13.95,214,144.8,2945,34796.799999999996,11.815551782682512
4123,2023-03-11,12,American,Cheeseburger,13.95,583,144.8,2734,28237.75,10.3283650329188
4123,2023-03-11,12,American,Hot Dog,9.0,257,144.8,2734,28237.75,10.3283650329188
